Text	AlexLabel	card	TAS20	F1	F2	F3	SubClass	Tokens	Words	Stems
despertando después de hacer el amor con una bella mujer.	Alex	13HM	70.0	28.0	20.0	22.0	Alex-13HM	['despertando', 'después', 'de', 'hacer', 'el', 'amor', 'con', 'una', 'bella', 'mujer']	['despertando', 'después', 'hacer', 'amor', 'bella', 'mujer']	['despert', 'despues', 'hac', 'amor', 'bell', 'muj']
Es un chico que intenta estudiar y se está quedando dormido.	Alex	1	54.0	21.0	10.0	23.0	Alex-1	['Es', 'un', 'chico', 'que', 'intenta', 'estudiar', 'y', 'se', 'está', 'quedando', 'dormido']	['es', 'chico', 'intenta', 'estudiar', 'quedando', 'dormido']	['es', 'chic', 'intent', 'estudi', 'qued', 'dorm']
Son hombres en el servicio militar, descansando en un prado.	Alex	9VH	54.0	21.0	10.0	23.0	Alex-9VH	['Son', 'hombres', 'en', 'el', 'servicio', 'militar', 'descansando', 'en', 'un', 'prado']	['son', 'hombres', 'servicio', 'militar', 'descansando', 'prado']	['son', 'hombr', 'servici', 'milit', 'descans', 'prad']
Un acantilado rocoso y solitario	Alex	11	54.0	21.0	10.0	23.0	Alex-11	['Un', 'acantilado', 'rocoso', 'y', 'solitario']	['un', 'acantilado', 'rocoso', 'solitario']	['un', 'acantil', 'rocos', 'solitari']
El hombre se levanta a trabajar, mientras su amante se queda durmiendo en la cama	Alex	13HM	54.0	21.0	10.0	23.0	Alex-13HM	['El', 'hombre', 'se', 'levanta', 'a', 'trabajar', 'mientras', 'su', 'amante', 'se', 'queda', 'durmiendo', 'en', 'la', 'cama']	['el', 'hombre', 'levanta', 'trabajar', 'mientras', 'amante', 'queda', 'durmiendo', 'cama']	['el', 'hombr', 'levant', 'trabaj', 'mientr', 'amant', 'qued', 'durm', 'cam']
Un niño al que sus padres obligaban a tocar el violín y él estaba harto porque quería jugar al fútbol. En la foto está imaginándose su plan de fuga de casa 	NoAlex	1	33.0	11.0	8.0	14.0	NoAlex-1	['Un', 'niño', 'al', 'que', 'sus', 'padres', 'obligaban', 'a', 'tocar', 'el', 'violín', 'y', 'él', 'estaba', 'harto', 'porque', 'quería', 'jugar', 'al', 'fútbol', 'En', 'la', 'foto', 'está', 'imaginándose', 'su', 'plan', 'de', 'fuga', 'de', 'casa']	['un', 'niño', 'padres', 'obligaban', 'tocar', 'violín', 'harto', 'quería', 'jugar', 'fútbol', 'en', 'foto', 'imaginándose', 'plan', 'fuga', 'casa']	['un', 'niñ', 'padr', 'oblig', 'toc', 'violin', 'hart', 'quer', 'jug', 'futbol', 'en', 'fot', 'imagin', 'plan', 'fug', 'cas']
Unos señores dueños de una finca en la que tenían esclavos negros. En la foto están durmiendo tranquilamente y los negros están apunto de matarlos mientras duermen y huir.	NoAlex	9VH	33.0	11.0	8.0	14.0	NoAlex-9VH	['Unos', 'señores', 'dueños', 'de', 'una', 'finca', 'en', 'la', 'que', 'tenían', 'esclavos', 'negros', 'En', 'la', 'foto', 'están', 'durmiendo', 'tranquilamente', 'y', 'los', 'negros', 'están', 'apunto', 'de', 'matarlos', 'mientras', 'duermen', 'y', 'huir']	['unos', 'señores', 'dueños', 'finca', 'esclavos', 'negros', 'en', 'foto', 'durmiendo', 'tranquilamente', 'negros', 'apunto', 'matarlos', 'mientras', 'duermen', 'huir']	['unos', 'señor', 'dueñ', 'finc', 'esclav', 'negr', 'en', 'fot', 'durm', 'tranquil', 'negr', 'apunt', 'mat', 'mientr', 'duerm', 'huir']
Una estampida de búfalos que están apunto de caerse por un barranco	NoAlex	11	33.0	11.0	8.0	14.0	NoAlex-11	['Una', 'estampida', 'de', 'búfalos', 'que', 'están', 'apunto', 'de', 'caerse', 'por', 'un', 'barranco']	['una', 'estampida', 'búfalos', 'apunto', 'caerse', 'barranco']	['una', 'estamp', 'bufal', 'apunt', 'caers', 'barranc']
Un marido triste que acaba de perder a su mujer enferma de cáncer.	NoAlex	13HM	33.0	11.0	8.0	14.0	NoAlex-13HM	['Un', 'marido', 'triste', 'que', 'acaba', 'de', 'perder', 'a', 'su', 'mujer', 'enferma', 'de', 'cáncer']	['un', 'marido', 'triste', 'acaba', 'perder', 'mujer', 'enferma', 'cáncer']	['un', 'mar', 'trist', 'acab', 'perd', 'muj', 'enferm', 'canc']
Erase  una vez un niño que estaba triste porque no podía tocar el violín, por más que lo intentaba las notas no salían. 	NoAlex	1	38.0	14.0	11.0	13.0	NoAlex-1	['Erase', 'una', 'vez', 'un', 'niño', 'que', 'estaba', 'triste', 'porque', 'no', 'podía', 'tocar', 'el', 'violín', 'por', 'más', 'que', 'lo', 'intentaba', 'las', 'notas', 'no', 'salían']	['erase', 'vez', 'niño', 'triste', 'podía', 'tocar', 'violín', 'intentaba', 'notas', 'salían']	['eras', 'vez', 'niñ', 'trist', 'pod', 'toc', 'violin', 'intent', 'not', 'sal']
Érase una vez un puñado de jornaleros descansando tras la siega. 	NoAlex	9VH	38.0	14.0	11.0	13.0	NoAlex-9VH	['Érase', 'una', 'vez', 'un', 'puñado', 'de', 'jornaleros', 'descansando', 'tras', 'la', 'siega']	['érase', 'vez', 'puñado', 'jornaleros', 'descansando', 'tras', 'siega']	['eras', 'vez', 'puñ', 'jornaler', 'descans', 'tras', 'sieg']
Érase una vez una cascada mágica que atraía a las aves.	NoAlex	11	38.0	14.0	11.0	13.0	NoAlex-11	['Érase', 'una', 'vez', 'una', 'cascada', 'mágica', 'que', 'atraía', 'a', 'las', 'aves']	['érase', 'vez', 'cascada', 'mágica', 'atraía', 'aves']	['eras', 'vez', 'casc', 'magic', 'atra', 'aves']
Érase una vez un hombre enajenado por los celos que terminan con la vida de su pareja. 	NoAlex	13HM	38.0	14.0	11.0	13.0	NoAlex-13HM	['Érase', 'una', 'vez', 'un', 'hombre', 'enajenado', 'por', 'los', 'celos', 'que', 'terminan', 'con', 'la', 'vida', 'de', 'su', 'pareja']	['érase', 'vez', 'hombre', 'enajenado', 'celos', 'terminan', 'vida', 'pareja']	['eras', 'vez', 'hombr', 'enajen', 'cel', 'termin', 'vid', 'parej']
Un niño frustrado ante un violín 	Alex	1	59.0	24.0	19.0	16.0	Alex-1	['Un', 'niño', 'frustrado', 'ante', 'un', 'violín']	['un', 'niño', 'frustrado', 'violín']	['un', 'niñ', 'frustr', 'violin']
4 hombres descansando tras un ardúo esfuerzo 	Alex	9VH	59.0	24.0	19.0	16.0	Alex-9VH	['4', 'hombres', 'descansando', 'tras', 'un', 'ardúo', 'esfuerzo']	['4', 'hombres', 'descansando', 'tras', 'ardúo', 'esfuerzo']	['4', 'hombr', 'descans', 'tras', 'ardu', 'esfuerz']
Érase algo	Alex	11	59.0	24.0	19.0	16.0	Alex-11	['Érase', 'algo']	['érase']	['eras']
La desesperación, por no pensar en una historia más fea	Alex	13HM	59.0	24.0	19.0	16.0	Alex-13HM	['La', 'desesperación', 'por', 'no', 'pensar', 'en', 'una', 'historia', 'más', 'fea']	['la', 'desesperación', 'pensar', 'historia', 'fea']	['la', 'desesper', 'pens', 'histori', 'fea']
Erase una vez un niño que estaba cansado y aburrido de estar horas y horas tocando el violin, estaba deseoso de poder salir a jugar con sus amigos.	NoAlex	1	49.0	22.0	11.0	16.0	NoAlex-1	['Erase', 'una', 'vez', 'un', 'niño', 'que', 'estaba', 'cansado', 'y', 'aburrido', 'de', 'estar', 'horas', 'y', 'horas', 'tocando', 'el', 'violin', 'estaba', 'deseoso', 'de', 'poder', 'salir', 'a', 'jugar', 'con', 'sus', 'amigos']	['erase', 'vez', 'niño', 'cansado', 'aburrido', 'horas', 'horas', 'tocando', 'violin', 'deseoso', 'poder', 'salir', 'jugar', 'amigos']	['eras', 'vez', 'niñ', 'cans', 'aburr', 'hor', 'hor', 'toc', 'violin', 'deseos', 'pod', 'sal', 'jug', 'amig']
Erase una vez un conjunto de campesinos que decidieron tomarse un descanso despues de su larga jornada, en un prado tranquilo y con un sol calido.	NoAlex	9VH	49.0	22.0	11.0	16.0	NoAlex-9VH	['Erase', 'una', 'vez', 'un', 'conjunto', 'de', 'campesinos', 'que', 'decidieron', 'tomarse', 'un', 'descanso', 'despues', 'de', 'su', 'larga', 'jornada', 'en', 'un', 'prado', 'tranquilo', 'y', 'con', 'un', 'sol', 'calido']	['erase', 'vez', 'conjunto', 'campesinos', 'decidieron', 'tomarse', 'descanso', 'despues', 'larga', 'jornada', 'prado', 'tranquilo', 'sol', 'calido']	['eras', 'vez', 'conjunt', 'campesin', 'decid', 'tom', 'descans', 'despu', 'larg', 'jorn', 'prad', 'tranquil', 'sol', 'cal']
Erase una vez una cascada encantada que llevaba agua sanadora a los pueblos mas cercanos. El agua era fria pero cristalina y curaba a todo ciudadano que la bebia. 	NoAlex	11	49.0	22.0	11.0	16.0	NoAlex-11	['Erase', 'una', 'vez', 'una', 'cascada', 'encantada', 'que', 'llevaba', 'agua', 'sanadora', 'a', 'los', 'pueblos', 'mas', 'cercanos', 'El', 'agua', 'era', 'fria', 'pero', 'cristalina', 'y', 'curaba', 'a', 'todo', 'ciudadano', 'que', 'la', 'bebia']	['erase', 'vez', 'cascada', 'encantada', 'llevaba', 'agua', 'sanadora', 'pueblos', 'mas', 'cercanos', 'el', 'agua', 'fria', 'cristalina', 'curaba', 'ciudadano', 'bebia']	['eras', 'vez', 'casc', 'encant', 'llev', 'agu', 'sanador', 'puebl', 'mas', 'cercan', 'el', 'agu', 'fri', 'cristalin', 'cur', 'ciudadan', 'bebi']
Erase una vez que un hombre lloraba la perdida de su mujer, la cual habia fallecido por una enfermedad. Se encontraba triste y solo ya que era la mujer de su vida.	NoAlex	13HM	49.0	22.0	11.0	16.0	NoAlex-13HM	['Erase', 'una', 'vez', 'que', 'un', 'hombre', 'lloraba', 'la', 'perdida', 'de', 'su', 'mujer', 'la', 'cual', 'habia', 'fallecido', 'por', 'una', 'enfermedad', 'Se', 'encontraba', 'triste', 'y', 'solo', 'ya', 'que', 'era', 'la', 'mujer', 'de', 'su', 'vida']	['erase', 'vez', 'hombre', 'lloraba', 'perdida', 'mujer', 'habia', 'fallecido', 'enfermedad', 'se', 'encontraba', 'triste', 'solo', 'mujer', 'vida']	['eras', 'vez', 'hombr', 'llor', 'perd', 'muj', 'habi', 'fallec', 'enfermed', 'se', 'encontr', 'trist', 'sol', 'muj', 'vid']
Érase una vez un niño ciego llamado Lilo. Lilo, a pesar de no poder ver, era extremadamente inteligente y tenía una actitud muy positiva hacia la vida. Además, Lilo era un apasionado de la música, pero no siempre le gustaba lo que escuchaba, por lo que decidió aprender a tocar el violín y poder escuchar aquellos acordes que realmente le gustaban y le hacían sentir vien. Lilo era un apasinoado de canciones alegres, emocionantes, canciones que mientras las tocaba y escuchaba le hacían tremendamente feliz.	Alex	1	55.0	19.0	17.0	19.0	Alex-1	['Érase', 'una', 'vez', 'un', 'niño', 'ciego', 'llamado', 'Lilo', 'Lilo', 'a', 'pesar', 'de', 'no', 'poder', 'ver', 'era', 'extremadamente', 'inteligente', 'y', 'tenía', 'una', 'actitud', 'muy', 'positiva', 'hacia', 'la', 'vida', 'Además', 'Lilo', 'era', 'un', 'apasionado', 'de', 'la', 'música', 'pero', 'no', 'siempre', 'le', 'gustaba', 'lo', 'que', 'escuchaba', 'por', 'lo', 'que', 'decidió', 'aprender', 'a', 'tocar', 'el', 'violín', 'y', 'poder', 'escuchar', 'aquellos', 'acordes', 'que', 'realmente', 'le', 'gustaban', 'y', 'le', 'hacían', 'sentir', 'vien', 'Lilo', 'era', 'un', 'apasinoado', 'de', 'canciones', 'alegres', 'emocionantes', 'canciones', 'que', 'mientras', 'las', 'tocaba', 'y', 'escuchaba', 'le', 'hacían', 'tremendamente', 'feliz']	['érase', 'vez', 'niño', 'ciego', 'llamado', 'lilo', 'lilo', 'pesar', 'poder', 'ver', 'extremadamente', 'inteligente', 'actitud', 'positiva', 'hacia', 'vida', 'además', 'lilo', 'apasionado', 'música', 'siempre', 'gustaba', 'escuchaba', 'decidió', 'aprender', 'tocar', 'violín', 'poder', 'escuchar', 'aquellos', 'acordes', 'realmente', 'gustaban', 'hacían', 'sentir', 'vien', 'lilo', 'apasinoado', 'canciones', 'alegres', 'emocionantes', 'canciones', 'mientras', 'tocaba', 'escuchaba', 'hacían', 'tremendamente', 'feliz']	['eras', 'vez', 'niñ', 'cieg', 'llam', 'lil', 'lil', 'pes', 'pod', 'ver', 'extrem', 'inteligent', 'actitud', 'posit', 'haci', 'vid', 'ademas', 'lil', 'apasion', 'music', 'siempr', 'gust', 'escuch', 'decid', 'aprend', 'toc', 'violin', 'pod', 'escuch', 'aquell', 'acord', 'realment', 'gust', 'hac', 'sent', 'vien', 'lil', 'apasin', 'cancion', 'alegr', 'emocion', 'cancion', 'mientr', 'toc', 'escuch', 'hac', 'tremend', 'feliz']
Érase una vez un grupo de amigos cuya principal diversión era atracar bancos. Esa diversión les llevó, en muy poco tiempo a ser fugitivos de la justicia y sobretodo, fujitivos de su vida, sin poder hacer lo que querían en el momento que querían. Ninguno de ellos se alegraba de su pasado y si pudieran dar marcha atrás, ninguno de ellos volvería a dar los pasos dados. Sin embargo, cada día soñaban con haber tomado nuevos pasos en su vida que les hcieran seguir en libertad.	Alex	9VH	55.0	19.0	17.0	19.0	Alex-9VH	['Érase', 'una', 'vez', 'un', 'grupo', 'de', 'amigos', 'cuya', 'principal', 'diversión', 'era', 'atracar', 'bancos', 'Esa', 'diversión', 'les', 'llevó', 'en', 'muy', 'poco', 'tiempo', 'a', 'ser', 'fugitivos', 'de', 'la', 'justicia', 'y', 'sobretodo', 'fujitivos', 'de', 'su', 'vida', 'sin', 'poder', 'hacer', 'lo', 'que', 'querían', 'en', 'el', 'momento', 'que', 'querían', 'Ninguno', 'de', 'ellos', 'se', 'alegraba', 'de', 'su', 'pasado', 'y', 'si', 'pudieran', 'dar', 'marcha', 'atrás', 'ninguno', 'de', 'ellos', 'volvería', 'a', 'dar', 'los', 'pasos', 'dados', 'Sin', 'embargo', 'cada', 'día', 'soñaban', 'con', 'haber', 'tomado', 'nuevos', 'pasos', 'en', 'su', 'vida', 'que', 'les', 'hcieran', 'seguir', 'en', 'libertad']	['érase', 'vez', 'grupo', 'amigos', 'cuya', 'principal', 'diversión', 'atracar', 'bancos', 'esa', 'diversión', 'llevó', 'tiempo', 'ser', 'fugitivos', 'justicia', 'sobretodo', 'fujitivos', 'vida', 'poder', 'hacer', 'querían', 'momento', 'querían', 'ninguno', 'alegraba', 'pasado', 'si', 'pudieran', 'dar', 'marcha', 'atrás', 'ninguno', 'volvería', 'dar', 'pasos', 'dados', 'sin', 'embargo', 'cada', 'día', 'soñaban', 'haber', 'tomado', 'nuevos', 'pasos', 'vida', 'hcieran', 'seguir', 'libertad']	['eras', 'vez', 'grup', 'amig', 'cuy', 'principal', 'diversion', 'atrac', 'banc', 'esa', 'diversion', 'llev', 'tiemp', 'ser', 'fugit', 'justici', 'sobretod', 'fujit', 'vid', 'pod', 'hac', 'quer', 'moment', 'quer', 'ningun', 'alegr', 'pas', 'si', 'pud', 'dar', 'march', 'atras', 'ningun', 'volv', 'dar', 'pas', 'dad', 'sin', 'embarg', 'cad', 'dia', 'soñ', 'hab', 'tom', 'nuev', 'pas', 'vid', 'hcier', 'segu', 'libert']
Érase una vez una hormiga aventurera llamada Lila. Lila no era una hormiga normal, Lila podía brillar en la oscuridad. Sin embargo, su vida se limitaba a tener que esconderse de noche porque sino, no dejaba dormir al resto de hormigas. Un día, encontró un conjunto de luciérnagas y supo que su lugar estaba con ellas. Nunca más se escondió y ahora, cada noche, ilumina su vida y la de los demás.	Alex	11	55.0	19.0	17.0	19.0	Alex-11	['Érase', 'una', 'vez', 'una', 'hormiga', 'aventurera', 'llamada', 'Lila', 'Lila', 'no', 'era', 'una', 'hormiga', 'normal', 'Lila', 'podía', 'brillar', 'en', 'la', 'oscuridad', 'Sin', 'embargo', 'su', 'vida', 'se', 'limitaba', 'a', 'tener', 'que', 'esconderse', 'de', 'noche', 'porque', 'sino', 'no', 'dejaba', 'dormir', 'al', 'resto', 'de', 'hormigas', 'Un', 'día', 'encontró', 'un', 'conjunto', 'de', 'luciérnagas', 'y', 'supo', 'que', 'su', 'lugar', 'estaba', 'con', 'ellas', 'Nunca', 'más', 'se', 'escondió', 'y', 'ahora', 'cada', 'noche', 'ilumina', 'su', 'vida', 'y', 'la', 'de', 'los', 'demás']	['érase', 'vez', 'hormiga', 'aventurera', 'llamada', 'lila', 'lila', 'hormiga', 'normal', 'lila', 'podía', 'brillar', 'oscuridad', 'sin', 'embargo', 'vida', 'limitaba', 'tener', 'esconderse', 'noche', 'sino', 'dejaba', 'dormir', 'resto', 'hormigas', 'un', 'día', 'encontró', 'conjunto', 'luciérnagas', 'supo', 'lugar', 'nunca', 'escondió', 'ahora', 'cada', 'noche', 'ilumina', 'vida', 'demás']	['eras', 'vez', 'hormig', 'aventurer', 'llam', 'lil', 'lil', 'hormig', 'normal', 'lil', 'pod', 'brill', 'oscur', 'sin', 'embarg', 'vid', 'limit', 'ten', 'escond', 'noch', 'sin', 'dej', 'dorm', 'rest', 'hormig', 'un', 'dia', 'encontr', 'conjunt', 'luciernag', 'sup', 'lug', 'nunc', 'escond', 'ahor', 'cad', 'noch', 'ilumin', 'vid', 'demas']
"Érase una vez un hombre que cada día debía levantarse excesivamente pronto para ir a trabajar. Se juraba cada día que haría algo para no tener que levantarse tan pronto y poder despertarse junto a su mujer, desayunar con ella, contarse cómo iban a pasar el día. En definitiva, ser una persona ""normal"". Esa mañana, de nuevo, se dijo que debía luchar por conseguir esa normalidad y que si no la conseguía, tendría un nuevo día para intentarlo."	Alex	13HM	55.0	19.0	17.0	19.0	Alex-13HM	['Érase', 'una', 'vez', 'un', 'hombre', 'que', 'cada', 'día', 'debía', 'levantarse', 'excesivamente', 'pronto', 'para', 'ir', 'a', 'trabajar', 'Se', 'juraba', 'cada', 'día', 'que', 'haría', 'algo', 'para', 'no', 'tener', 'que', 'levantarse', 'tan', 'pronto', 'y', 'poder', 'despertarse', 'junto', 'a', 'su', 'mujer', 'desayunar', 'con', 'ella', 'contarse', 'cómo', 'iban', 'a', 'pasar', 'el', 'día', 'En', 'definitiva', 'ser', 'una', 'persona', 'normal', 'Esa', 'mañana', 'de', 'nuevo', 'se', 'dijo', 'que', 'debía', 'luchar', 'por', 'conseguir', 'esa', 'normalidad', 'y', 'que', 'si', 'no', 'la', 'conseguía', 'tendría', 'un', 'nuevo', 'día', 'para', 'intentarlo']	['érase', 'vez', 'hombre', 'cada', 'día', 'debía', 'levantarse', 'excesivamente', 'pronto', 'ir', 'trabajar', 'se', 'juraba', 'cada', 'día', 'haría', 'tener', 'levantarse', 'tan', 'pronto', 'poder', 'despertarse', 'junto', 'mujer', 'desayunar', 'contarse', 'cómo', 'iban', 'pasar', 'día', 'en', 'definitiva', 'ser', 'persona', 'normal', 'esa', 'mañana', 'nuevo', 'dijo', 'debía', 'luchar', 'conseguir', 'normalidad', 'si', 'conseguía', 'nuevo', 'día', 'intentarlo']	['eras', 'vez', 'hombr', 'cad', 'dia', 'deb', 'levant', 'exces', 'pront', 'ir', 'trabaj', 'se', 'jur', 'cad', 'dia', 'har', 'ten', 'levant', 'tan', 'pront', 'pod', 'despert', 'junt', 'muj', 'desayun', 'cont', 'com', 'iban', 'pas', 'dia', 'en', 'definit', 'ser', 'person', 'normal', 'esa', 'mañan', 'nuev', 'dij', 'deb', 'luch', 'consegu', 'normal', 'si', 'consegu', 'nuev', 'dia', 'intent']
carlitos, él tiene varios dias intentanto aprender como tocar el violin. Pero aun tiene que leer toda la teoria cuando quiero solo tocar. 	Alex	1	63.0	18.0	21.0	24.0	Alex-1	['carlitos', 'él', 'tiene', 'varios', 'dias', 'intentanto', 'aprender', 'como', 'tocar', 'el', 'violin', 'Pero', 'aun', 'tiene', 'que', 'leer', 'toda', 'la', 'teoria', 'cuando', 'quiero', 'solo', 'tocar']	['carlitos', 'varios', 'dias', 'intentanto', 'aprender', 'tocar', 'violin', 'pero', 'aun', 'leer', 'toda', 'teoria', 'quiero', 'solo', 'tocar']	['carlit', 'vari', 'dias', 'intentant', 'aprend', 'toc', 'violin', 'per', 'aun', 'leer', 'tod', 'teori', 'quier', 'sol', 'toc']
un grupo de trabajadores descansando despues de un largo dia de trabajo en la fabrica. 	Alex	9VH	63.0	18.0	21.0	24.0	Alex-9VH	['un', 'grupo', 'de', 'trabajadores', 'descansando', 'despues', 'de', 'un', 'largo', 'dia', 'de', 'trabajo', 'en', 'la', 'fabrica']	['grupo', 'trabajadores', 'descansando', 'despues', 'largo', 'dia', 'trabajo', 'fabrica']	['grup', 'trabaj', 'descans', 'despu', 'larg', 'dia', 'trabaj', 'fabric']
una cascada donde los parajos y animales suelen moverse libremente. 	Alex	11	63.0	18.0	21.0	24.0	Alex-11	['una', 'cascada', 'donde', 'los', 'parajos', 'y', 'animales', 'suelen', 'moverse', 'libremente']	['cascada', 'parajos', 'animales', 'suelen', 'moverse', 'libremente']	['casc', 'paraj', 'animal', 'suel', 'mov', 'librement']
un hombre cansado saliendo a trabajar despues fe una noche de pasion con su esposa 	Alex	13HM	63.0	18.0	21.0	24.0	Alex-13HM	['un', 'hombre', 'cansado', 'saliendo', 'a', 'trabajar', 'despues', 'fe', 'una', 'noche', 'de', 'pasion', 'con', 'su', 'esposa']	['hombre', 'cansado', 'saliendo', 'trabajar', 'despues', 'fe', 'noche', 'pasion', 'esposa']	['hombr', 'cans', 'sal', 'trabaj', 'despu', 'fe', 'noch', 'pasion', 'espos']
Perezón de violín 	NoAlex	1	45.0	14.0	12.0	19.0	NoAlex-1	['Perezón', 'de', 'violín']	['perezón', 'violín']	['perezon', 'violin']
Acurrucaítos con el sombrero que no entre ni gota de luz 	NoAlex	9VH	45.0	14.0	12.0	19.0	NoAlex-9VH	['Acurrucaítos', 'con', 'el', 'sombrero', 'que', 'no', 'entre', 'ni', 'gota', 'de', 'luz']	['acurrucaítos', 'sombrero', 'gota', 'luz']	['acurrucait', 'sombrer', 'got', 'luz']
Las cuevas de Altamira 2.0	NoAlex	11	45.0	14.0	12.0	19.0	NoAlex-11	['Las', 'cuevas', 'de', 'Altamira', '2', '0']	['las', 'cuevas', 'altamira', '2', '0']	['las', 'cuev', 'altamir', '2', '0']
Érase una vez un soldado de Napoleón y Josefina 	NoAlex	13HM	45.0	14.0	12.0	19.0	NoAlex-13HM	['Érase', 'una', 'vez', 'un', 'soldado', 'de', 'Napoleón', 'y', 'Josefina']	['érase', 'vez', 'soldado', 'napoleón', 'josefina']	['eras', 'vez', 'sold', 'napoleon', 'josefin']
